x,y,nominal_x,nominal_y
-2.899999998509884,0.0,-3.0,0.0
-2.800676167011261,-0.011609291657805443,-2.911764705882353,0.0
-2.701352335512638,-0.023218583315610886,-2.823529411764706,0.0
-2.6013531610369682,-0.022811339411418885,-2.735294117647059,0.0
-2.5013539865612984,-0.022404095507226884,-2.6470588235294117,0.0
-2.4013548120856285,-0.021996851603034884,-2.5588235294117645,0.0
-2.3013556376099586,-0.021589607698842883,-2.4705882352941178,0.0
-2.201356463134289,-0.021182363794650882,-2.3823529411764706,0.0
-2.101357288658619,-0.020775119890458882,-2.2941176470588234,0.0
-2.001358114182949,-0.02036787598626688,-2.2058823529411766,0.0
-1.9013589397072792,-0.01996063208207488,-2.1176470588235294,0.0
-1.8013597652316093,-0.01955338817788288,-2.0294117647058822,0.0
-1.7013605907559395,-0.01914614427369088,-1.9411764705882353,0.0
-1.6013614162802696,-0.01873890036949888,-1.852941176470588,0.0
-1.5013622418045998,-0.018331656465306878,-1.7647058823529411,0.0
-1.40136306732893,-0.017924412561114877,-1.676470588235294,0.0
-1.3413635604083538,-0.017680066463071853,-1.588235294117647,0.0
-1.2813640534877777,-0.01743572036502883,-1.5,0.0
-1.2069072499871254,-0.008425456646364182,-1.4117647058823528,0.0
-1.1569076627492905,-0.008221835072617978,-1.3235294117647058,0.0
-1.107269797474146,-0.0022149925935082138,-1.2352941176470587,0.0
-1.057270210236311,-0.0020113710197620094,-1.1470588235294117,0.0
-1.005580347031355,-0.056354344997089356,-1.0588235294117645,0.0
-0.9479311630129814,-0.10432904324261472,-0.9705882352941173,0.0
-0.9008772782981396,-0.12123856617836282,-0.8823529411764706,0.0
-0.8432280942797661,-0.16921326442388818,-0.7941176470588234,0.0
-0.759456217288971,-0.2238234571996145,-0.7058823529411762,0.0
-0.6922972425818443,-0.2572101719561033,-0.6176470588235294,0.0
-0.6294683367013931,-0.29816781653789803,-0.5294117647058822,0.0
-0.5666394308209419,-0.3391254611196928,-0.44117647058823506,0.0
-0.4994804561138153,-0.3725121758761816,-0.35294117647058787,0.0
-0.4323214814066887,-0.4058988906326704,-0.2647058823529411,0.0
-0.3904355429112911,-0.43320398702053353,-0.17647058823529393,0.0
-0.3232765682041645,-0.46659070177702233,-0.08823529411764675,0.0
-0.2561175934970379,-0.49997741653351113,0.0,0.0
-0.21423165500164032,-0.5272825129213743,0.08823529411764719,0.0
-0.11683405935764313,-0.5499476410332136,0.17647058823529438,0.0
-0.0933071170002222,-0.5584024025010876,0.26470588235294157,0.0
-0.026148149743676186,-0.5917891209828667,0.3529411764705883,0.0
0.07312758080661297,-0.5797754360246472,0.4411764705882355,0.0
0.17312675528228283,-0.5793681928771548,0.5294117647058827,0.0
0.2710904609411955,-0.5592905135708861,0.6176470588235294,0.0
0.36905416660010815,-0.5392128342646174,0.7058823529411766,0.0
0.4670178722590208,-0.5191351549583487,0.7941176470588238,0.0
0.5649815779179335,-0.49905747565208003,0.882352941176471,0.0
0.6629452835768461,-0.47897979634581134,0.9705882352941178,0.0
0.7609089892357588,-0.45890211703954265,1.0588235294117654,0.0
0.8588726948946714,-0.43882443773327395,1.1470588235294121,0.0
0.9568364005535841,-0.41874675842700526,1.2352941176470589,0.0
1.0548001062124968,-0.39866907912073657,1.3235294117647065,0.0
1.1527638118714094,-0.3785913998144679,1.4117647058823533,0.0
1.250727517530322,-0.3585137205081992,1.5,0.0
1.3486912231892347,-0.3384360412019305,1.5882352941176476,0.0
1.4466549288481474,-0.3183583618956618,1.6764705882352944,0.0
1.54461863450706,-0.2982806825893931,1.7647058823529411,0.0
1.6425823401659727,-0.2782030032831244,1.8529411764705888,0.0
1.7405460458248854,-0.2581253239768557,1.9411764705882355,0.0
1.838509751483798,-0.23804764467058703,2.0294117647058822,0.0
1.9364734571427107,-0.21796996536431834,2.11764705882353,0.0
2.0344371628016233,-0.19789228605804965,2.2058823529411766,0.0
2.132400868460536,-0.17781460675178096,2.2941176470588243,0.0
2.2303645741194487,-0.15773692744551226,2.382352941176471,0.0
2.3283282797783613,-0.13765924813924357,2.4705882352941178,0.0
2.426291985437274,-0.11758156883297488,2.5588235294117654,0.0
2.5242556910961866,-0.09750388952670619,2.647058823529412,0.0
2.6222193967550993,-0.07742620835779235,2.735294117647059,0.0
2.720183102414012,-0.057348527188878506,2.8235294117647065,0.0
2.8181468080729246,-0.037270847882609814,2.9117647058823533,0.0
2.8181468080729246,-0.037270847882609814,3.0,0.0
