x,y,nominal_x,nominal_y
1.9749999959021807,-4.956698730587959,2.0,-5.0
2.0036803148686886,-4.860899776220322,2.0201342281879193,-4.966442953020135
2.0323606338351965,-4.765100821852684,2.040268456375839,-4.932885906040268
2.018020471557975,-4.717201344668865,2.0604026845637584,-4.899328859060403
2.003680309280753,-4.669301867485046,2.0805369127516777,-4.865771812080537
1.9893401470035315,-4.621402390301228,2.1006711409395975,-4.832214765100671
1.9806577367708087,-4.572162002325058,2.120805369127517,-4.798657718120805
1.971975326538086,-4.522921614348888,2.140939597315436,-4.76510067114094
1.9632929163053632,-4.473681226372719,2.1610738255033555,-4.731543624161074
1.9546105060726404,-4.424440838396549,2.1812080536912752,-4.697986577181208
1.9459280958399177,-4.37520045042038,2.2013422818791946,-4.6644295302013425
1.937245685607195,-4.32596006244421,2.221476510067114,-4.630872483221476
1.9285632753744721,-4.2767196744680405,2.2416107382550337,-4.597315436241611
1.9198808651417494,-4.227479286491871,2.261744966442953,-4.563758389261745
1.9111984549090266,-4.178238898515701,2.2818791946308723,-4.530201342281879
1.9025160446763039,-4.128998510539532,2.302013422818792,-4.496644295302014
1.899608803447336,-4.079083099961281,2.3221476510067114,-4.4630872483221475
1.896701562218368,-4.02916768938303,2.3422818791946307,-4.429530201342282
1.8937943209894001,-3.979252278804779,2.3624161073825505,-4.395973154362416
1.896701563615352,-3.929336868226528,2.38255033557047,-4.3624161073825505
1.8996088062413037,-3.8794214576482773,2.402684563758389,-4.328859060402684
1.9025160488672554,-3.8295060470700264,2.422818791946309,-4.295302013422819
1.9054232914932072,-3.7795906364917755,2.442953020134228,-4.2617449664429525
1.9025160502642393,-3.7296752259135246,2.4630872483221475,-4.228187919463087
1.9096861300058663,-3.705725487321615,2.4832214765100673,-4.194630872483222
1.9168562097474933,-3.681775748729706,2.5033557046979866,-4.1610738255033555
1.9211974125355482,-3.657155552878976,2.523489932885906,-4.12751677852349
1.9255386153236032,-3.632535357028246,2.5436241610738257,-4.093959731543624
1.9168562004342675,-3.5832949690520763,2.563758389261745,-4.060402684563758
1.9139489533845335,-3.5333795621991158,2.5838926174496644,-4.026845637583893
1.9110417063347995,-3.483464155346155,2.604026845637584,-3.9932885906040267
1.9081344592850655,-3.4335487484931946,2.6241610738255035,-3.9597315436241614
1.9052272122353315,-3.383633341640234,2.6442953020134228,-3.926174496644295
1.9023199651855975,-3.3337179347872734,2.664429530201342,-3.8926174496644297
1.8994127181358635,-3.283802527934313,2.6845637583892614,-3.859060402684564
1.8965054710861295,-3.2338871210813522,2.704697986577181,-3.825503355704698
