x,y,nominal_x,nominal_y
-4.899999998509884,0.0,-5.0,0.0
-4.899999998509884,0.0,-4.906040268456376,0.0
-4.899999998509884,0.0,-4.8120805369127515,0.0
-4.899999998509884,0.0,-4.718120805369128,0.0
-4.899999998509884,0.0,-4.624161073825503,0.0
-4.899999998509884,0.0,-4.530201342281879,0.0
-4.899999998509884,0.0,-4.436241610738255,0.0
-4.899999998509884,0.0,-4.342281879194631,0.0
-4.899999998509884,0.0,-4.248322147651007,0.0
-4.899999998509884,0.0,-4.154362416107382,0.0
-4.899999998509884,0.0,-4.060402684563758,0.0
-4.899999998509884,0.0,-3.966442953020134,0.0
-4.899999998509884,0.0,-3.87248322147651,0.0
-4.899999998509884,0.0,-3.778523489932886,0.0
-4.899999998509884,0.0,-3.6845637583892614,0.0
-4.899999998509884,0.0,-3.5906040268456376,0.0
-4.899999998509884,0.0,-3.4966442953020134,0.0
-4.899999998509884,0.0,-3.402684563758389,0.0
-4.899999998509884,0.0,-3.3087248322147653,0.0
-4.899999998509884,0.0,-3.2147651006711406,0.0
-4.899999998509884,0.0,-3.120805369127517,0.0
-4.899999998509884,0.0,-3.0268456375838926,0.0
-4.899999998509884,0.0,-2.9328859060402683,0.0
-4.899999998509884,0.0,-2.838926174496644,0.0
-4.899999998509884,0.0,-2.74496644295302,0.0
-4.899999998509884,0.0,-2.651006711409396,0.0
-4.899999998509884,0.0,-2.557046979865772,0.0
-4.899999998509884,0.0,-2.4630872483221475,0.0
-4.899999998509884,0.0,-2.3691275167785233,0.0
-4.899999998509884,0.0,-2.275167785234899,0.0
-4.899999998509884,0.0,-2.1812080536912752,0.0
-4.899999998509884,0.0,-2.087248322147651,0.0
-4.899999998509884,0.0,-1.9932885906040267,0.0
-4.899999998509884,0.0,-1.8993288590604025,0.0
-4.899999998509884,0.0,-1.8053691275167782,0.0
-4.899999998509884,0.0,-1.7114093959731544,0.0
-4.899999998509884,0.0,-1.6174496644295302,0.0
-4.899999998509884,0.0,-1.523489932885906,0.0
