x,y,nominal_x,nominal_y
-2.899999998509884,0.0,-3.0,0.0
-2.800676167011261,-0.011609291657805443,-2.946308724832215,0.0
-2.7033716812729836,-0.0346708782017231,-2.8926174496644297,0.0
-2.6033726930618286,-0.034220808040117845,-2.8389261744966445,0.0
-2.5033737048506737,-0.03377073851879686,-2.785234899328859,0.0
-2.4033747166395187,-0.03332066899747588,-2.7315436241610738,0.0
-2.303375728428364,-0.032870599476154894,-2.6778523489932886,0.0
-2.203376740217209,-0.03242052995483391,-2.6241610738255035,0.0
-2.103377752006054,-0.031970460433512926,-2.5704697986577183,0.0
-2.003378763794899,-0.03152039091219194,-2.5167785234899327,0.0
-1.903379775583744,-0.03107032139087096,-2.4630872483221475,0.0
-1.8033807873725891,-0.030620251869549975,-2.4093959731543624,0.0
-1.7033817991614342,-0.030170182406436652,-2.3557046979865772,0.0
-1.6033828109502792,-0.029720112885115668,-2.302013422818792,0.0
-1.5033838227391243,-0.029270043363794684,-2.248322147651007,0.0
-1.4033848345279694,-0.0288199738424737,-2.1946308724832218,0.0
-1.3033858463168144,-0.028369904379360378,-2.140939597315436,0.0
-1.2033868581056595,-0.027919834858039394,-2.087248322147651,0.0
-1.1033878698945045,-0.02746976533671841,-2.033557046979866,0.0
-1.0033888816833496,-0.027019695873605087,-1.9798657718120805,0.0
-0.9033898934721947,-0.026569626352284104,-1.9261744966442953,0.0
-0.8033909052610397,-0.02611955683096312,-1.8724832214765101,0.0
-0.7033919170498848,-0.025669487367849797,-1.8187919463087248,0.0
-0.6033929288387299,-0.025219417846528813,-1.7651006711409396,0.0
-0.5033939406275749,-0.02476934832520783,-1.7114093959731544,0.0
-0.40339495241642,-0.024319278862094507,-1.657718120805369,0.0
-0.30339596420526505,-0.023869209340773523,-1.604026845637584,0.0
-0.2033969759941101,-0.02341913981945254,-1.5503355704697988,0.0
-0.10339798778295517,-0.022969070356339216,-1.4966442953020134,0.0
-0.003398999571800232,-0.022519000835018232,-1.4429530201342282,0.0
0.0965999886393547,-0.02206893131369725,-1.389261744966443,0.0
0.19659897685050964,-0.021618861850583926,-1.3355704697986577,0.0
0.2965979650616646,-0.021168792329262942,-1.2818791946308725,0.0
0.3965969532728195,-0.02071872280794196,-1.2281879194630874,0.0
0.49659594148397446,-0.020268653344828635,-1.174496644295302,0.0
0.5965949296951294,-0.01981858382350765,-1.1208053691275168,0.0
0.6965939179062843,-0.019368514302186668,-1.0671140939597317,0.0
0.7965929061174393,-0.018918444839073345,-1.0134228187919463,0.0
0.8965918943285942,-0.01846837531775236,-0.9597315436241609,0.0
0.9965908825397491,-0.018018305796431378,-0.9060402684563758,0.0
1.096589870750904,-0.017568236333318055,-0.8523489932885906,0.0
1.196588858962059,-0.01711816681199707,-0.7986577181208054,0.0
1.296587847173214,-0.016668097290676087,-0.7449664429530203,0.0
1.396586835384369,-0.016218027827562764,-0.6912751677852351,0.0
1.4965858235955238,-0.01576795830624178,-0.6375838926174495,0.0
1.5965848118066788,-0.015317888784920797,-0.5838926174496644,0.0
1.6965838000178337,-0.014867819321807474,-0.5302013422818792,0.0
