px,py,nominal_x,nominal_y
0.5125716068665784,0.7097435689153211,0.5183548106577623,0.7096789714006762
0.58361836186043,0.6887993642400178,0.5312354919210414,0.7074941741535125
0.7193729118439075,0.6520524483943453,0.5441161731843204,0.7053093769063487
0.9143538180847586,0.6100327217115342,0.5569968544475994,0.703124579659185
1.1126004398991614,0.5835903790382794,0.5698775357108784,0.7009397824120212
1.310848925990141,0.5572302831265507,0.5827582169741574,0.6987549851648575
1.5054520608015531,0.535084297027199,0.5956388982374363,0.6965701879176937
1.6598493147848796,0.5122754800961661,0.6085195795007153,0.69438539067053
1.7561094532308599,0.5060712201893823,0.6214002607639943,0.6922005934233662
1.793542255722384,0.49338404393146473,0.6342809420272734,0.6900157961762025
1.793542255722384,0.49338404393146473,0.6471616232905524,0.6878309989290387
1.793542255722384,0.49338404393146473,0.6600423045538314,0.685646201681875
1.793542255722384,0.49338404393146473,0.6729229858171104,0.6834614044347112
1.793542255722384,0.49338404393146473,0.6858036670803894,0.6812766071875475
1.793542255722384,0.49338404393146473,0.6986843483436684,0.6790918099403837
1.793542255722384,0.49338404393146473,0.7115650296069475,0.67690701269322
1.793542255722384,0.49338404393146473,0.7244457108702265,0.6747222154460562
1.793542255722384,0.49338404393146473,0.7373263921335054,0.6725374181988925
1.793542255722384,0.49338404393146473,0.7502070733967845,0.6703526209517287
1.793542255722384,0.49338404393146473,0.7630877546600634,0.668167823704565
1.793542255722384,0.49338404393146473,0.7759684359233425,0.6659830264574012
1.793542255722384,0.49338404393146473,0.7888491171866214,0.6637982292102375
1.793542255722384,0.49338404393146473,0.8017297984499004,0.6616134319630737
1.793542255722384,0.49338404393146473,0.8146104797131795,0.65942863471591
1.793542255722384,0.49338404393146473,0.8274911609764585,0.6572438374687462
1.793542255722384,0.49338404393146473,0.8403718422397375,0.6550590402215823
1.793542255722384,0.49338404393146473,0.8532525235030165,0.6528742429744187
1.793542255722384,0.49338404393146473,0.8661332047662955,0.6506894457272548
1.793542255722384,0.49338404393146473,0.8790138860295744,0.6485046484800912
1.793542255722384,0.49338404393146473,0.8918945672928535,0.6463198512329273
1.793542255722384,0.49338404393146473,0.9047752485561324,0.6441350539857637
1.793542255722384,0.49338404393146473,0.9176559298194116,0.6419502567385998
1.793542255722384,0.49338404393146473,0.9305366110826905,0.6397654594914362
1.793542255722384,0.49338404393146473,0.9434172923459696,0.6375806622442723
1.793542255722384,0.49338404393146473,0.9562979736092485,0.6353958649971087
1.793542255722384,0.49338404393146473,0.9691786548725275,0.6332110677499448
1.793542255722384,0.49338404393146473,0.9820593361358065,0.6310262705027812
1.793542255722384,0.49338404393146473,0.9949400173990856,0.6288414732556173
1.793542255722384,0.49338404393146473,1.0078206986623646,0.6266566760084537
1.793542255722384,0.49338404393146473,1.0207013799256437,0.6244718787612898
1.793542255722384,0.49338404393146473,1.0335820611889226,0.6222870815141262
1.793542255722384,0.49338404393146473,1.0464627424522015,0.6201022842669623
1.793542255722384,0.49338404393146473,1.0593434237154806,0.6179174870197987
1.793542255722384,0.49338404393146473,1.0722241049787598,0.6157326897726348
1.793542255722384,0.49338404393146473,1.0851047862420384,0.6135478925254712
1.793542255722384,0.49338404393146473,1.0979854675053176,0.6113630952783073
1.793542255722384,0.49338404393146473,1.1108661487685967,0.6091782980311437
1.793542255722384,0.49338404393146473,1.1237468300318756,0.6069935007839798
1.793542255722384,0.49338404393146473,1.1366275112951545,0.6048087035368162
1.793542255722384,0.49338404393146473,1.1495081925584336,0.6026239062896523
1.793542255722384,0.49338404393146473,1.1623888738217127,0.6004391090424885
1.793542255722384,0.49338404393146473,1.1752695550849916,0.5982543117953248
1.793542255722384,0.49338404393146473,1.1881502363482705,0.5960695145481612
1.793542255722384,0.49338404393146473,1.2010309176115497,0.5938847173009973
1.793542255722384,0.49338404393146473,1.2139115988748288,0.5916999200538335
1.793542255722384,0.49338404393146473,1.2267922801381077,0.5895151228066698
1.793542255722384,0.49338404393146473,1.2396729614013866,0.587330325559506
1.793542255722384,0.49338404393146473,1.2525536426646657,0.5851455283123423
1.793542255722384,0.49338404393146473,1.2654343239279446,0.5829607310651785
1.793542255722384,0.49338404393146473,1.2783150051912235,0.5807759338180148
1.793542255722384,0.49338404393146473,1.2911956864545027,0.578591136570851
1.793542255722384,0.49338404393146473,1.3040763677177818,0.5764063393236873
1.793542255722384,0.49338404393146473,1.3169570489810607,0.5742215420765235
1.793542255722384,0.49338404393146473,1.3298377302443396,0.5720367448293598
1.793542255722384,0.49338404393146473,1.3427184115076187,0.569851947582196
1.793542255722384,0.49338404393146473,1.3555990927708979,0.5676671503350323
1.793542255722384,0.49338404393146473,1.3684797740341768,0.5654823530878685
1.793542255722384,0.49338404393146473,1.3813604552974557,0.5632975558407048
1.793542255722384,0.49338404393146473,1.3942411365607348,0.561112758593541
1.793542255722384,0.49338404393146473,1.407121817824014,0.5589279613463773
1.793542255722384,0.49338404393146473,1.4200024990872926,0.5567431640992135
1.793542255722384,0.49338404393146473,1.4328831803505717,0.5545583668520497
1.793542255722384,0.49338404393146473,1.4457638616138508,0.552373569604886
1.793542255722384,0.49338404393146473,1.4586445428771297,0.5501887723577223
1.793542255722384,0.49338404393146473,1.4715252241404086,0.5480039751105585
1.793542255722384,0.49338404393146473,1.4844059054036878,0.5458191778633947
1.793542255722384,0.49338404393146473,1.497286586666967,0.543634380616231
1.793542255722384,0.49338404393146473,1.5101672679302458,0.5414495833690673
1.793542255722384,0.49338404393146473,1.5230479491935247,0.5392647861219035
