vx,vy
-0.1572013712681904,0.014780294931367845
-0.3108823038178117,0.05101458739633734
-0.45710463934073275,0.11059459238293232
-0.43695296840068754,0.16533156465808915
-0.3329441903703383,0.11866020313590164
-0.22482496905402047,0.07242794265064298
-0.11858267536035573,0.03722055176343727
-0.046201132240576565,0.030103507061493617
-0.001885571411741796,-0.0033315587547968137
-0.019230216035221508,0.01368714268363697
-0.00718499863779936,0.004725360803261174
-0.0027558124152735446,0.001798864204964102
0.016361252943970787,-0.01794024068836474
0.009158212696841691,-0.018113831486996097
-0.01802923303555349,0.024643333639143564
0.030759404481194075,-0.02046501113057472
-0.026977465015283267,0.02218126470251498
0.028097729991293202,-0.02082431025587046
0.0015987425657361144,-0.008284663187046452
0.0022427937980896333,-0.015266761807901146
-0.030275123563816977,0.03702152886742298
0.020574530377605958,-0.0050129780784419695
7.402112032686356e-05,-0.0021443467940026996
0.00017138699717478804,-0.012710879618506091
-0.023982583801996762,0.025313467217687364
0.01125335075017768,-0.006906855412159473
0.009140859225197383,-0.014970465065937506
0.0021983901920141482,-0.009248215004857067
0.016380271793396246,-0.013320441967317959
-0.003919742369850439,0.002722910562069079
0.006332905828592408,-0.008201199329673298
0.010599875610358158,-0.014673041043890486
-0.04255127185433351,0.05103391112971731
-0.014197135878899321,0.01720742831994493
0.013251317540009803,-0.010913687890399527
0.020462784820831737,-0.023269339001873897
-0.02476246713037188,0.028945789319805085
0.01635549310942515,-0.008320663424090567
-0.0212705007475596,0.015842622594919094
0.02607816044781584,-0.027173692853536734
-0.024779684691455344,0.02274162808866717
0.02598913598465388,-0.018953019193847995
0.006155857554936108,-0.010065346401347496
-0.004632975142919776,-0.0034869583273797267
-0.026238594396326635,0.02935800919339792
-0.009147771609130585,0.009318846518441337
-0.002295879675837019,0.005319333928966736
-0.0014424579164165493,-0.00023463584066458088
-0.00035318088944284254,0.000292370755014
0.03647327863159925,-0.04025863522469725
-0.02457499609020076,0.026928905362112593
0.025780781840155115,-0.014182093233793734
0.0006553158759948496,-0.004496972064537332
-0.025686575630190077,0.020999938053093595
0.011511077377407475,-0.011254072383221306
0.006276334084735302,-0.013025854175274215
0.006215966775757799,-0.007386320077309306
-0.002521160567091222,-0.00037295548968303404
0.0009691302324196373,0.0009901109626042034
0.008049856112203735,-0.010214572557570592
-0.02885384457977344,0.03457623174544534
0.01151893049960142,-0.0029197499011643924
-0.001107754317039595,-0.0038412858677919826
0.0016904027137799745,-0.00215798810345703
-0.005578726229398414,0.0016968796109189102
-0.014230928498865498,0.016212003870759016
0.013437653618646878,-0.012038532303777567
0.01632340055730351,-0.021026230889698325
-0.024652949338612548,0.027766510036707926
0.031235893872858744,-0.01616744910854191
-0.027761770415889113,0.021506990449881854
-0.010020634550000615,0.00634847595324289
0.035137343161965075,-0.0392669727979115
-0.027202677870550224,0.028049484147803602
0.028057832347629756,-0.016044394830927663
-0.02788339738938759,0.019614717482315233
0.027728914019869592,-0.023493259089250533
-0.0037211128197707707,-0.0037636643460038366
0.005884263362516002,-0.013365268704717716
0.0037623897286647692,-0.012052427221681592
-0.03169342274773968,0.04153339573247833
-0.010487165599802548,0.01358314411763047
0.03165947412524421,-0.025214030036019814
-0.024506165198466524,0.021847440130499562
0.023381344048291598,-0.018325361520294136
-0.02371019537322685,0.01925419935516336
0.022768752691377764,-0.02172808455236139
-0.02309353292112376,0.02098184960755557
0.023706405645378147,-0.020497696885764635
0.004465182543798359,-0.010629676335104176
-0.007597066297858933,0.0011604693009862627
-0.004440396537443735,0.0013500312181536525
0.005231250831969483,-0.009824016733747958
0.028522304984537436,-0.019358081094111357
-0.04135214490407249,0.04552949939229434
-0.013521066165744836,0.014908769064111631
0.02835147152812938,-0.023565630866162774
0.01137317996272225,-0.01454457773918036
-0.0038667162954568336,-0.0021576406583039935
-9.954379514320617e-05,0.002978249080029651
