x,y,nominal_x,nominal_y
21.0,12.000092,21.0,18.2
21.0,12.000092,21.0,18.169
21.0,12.000092,21.0,18.138
21.0,12.000092,21.0,18.107
21.0,12.000092,21.0,18.076
21.0,12.000092,21.0,18.045
21.0,12.000092,21.0,18.014
21.0,12.000092,21.0,17.983
21.0,12.000092,21.0,17.952
21.0,12.000092,21.0,17.921
21.0,12.000092,21.0,17.89
21.0,12.000092,21.0,17.859
21.0,12.000092,21.0,17.828
21.0,12.000092,21.0,17.797
21.0,12.000092,21.0,17.766000000000002
21.0,12.000092,21.0,17.735
21.0,12.000092,21.0,17.704
21.0,12.000092,21.0,17.673000000000002
21.0,12.000092,21.0,17.642
21.0,12.000092,21.0,17.611
21.0,12.000092,21.0,17.580000000000002
21.0,12.000092,21.0,17.549
21.0,12.000092,21.0,17.518
21.0,12.000092,21.0,17.487000000000002
21.0,12.000092,21.0,17.456
21.0,12.000092,21.0,17.425
21.0,12.000092,21.0,17.394000000000002
21.0,12.000092,21.0,17.363
21.0,12.000092,21.0,17.332
21.0,12.000092,21.0,17.301000000000002
21.0,12.000092,21.0,17.27
21.0,12.000092,21.0,17.239
21.0,12.000092,21.0,17.208
21.0,12.000092,21.0,17.177
21.0,12.000092,21.0,17.146
21.0,12.000092,21.0,17.115
21.0,12.000092,21.0,17.084
21.0,12.000092,21.0,17.053
21.0,12.000092,21.0,17.022
21.0,12.000092,21.0,16.991
21.0,12.000092,21.0,16.96
21.0,12.000092,21.0,16.929
21.0,12.000092,21.0,16.898
21.0,12.000092,21.0,16.867
21.0,12.000092,21.0,16.836
21.0,12.000092,21.0,16.805
21.0,12.000092,21.0,16.774
21.0,12.000092,21.0,16.743
21.0,12.000092,21.0,16.712
21.0,12.000092,21.0,16.681
21.0,12.000092,21.0,16.65
21.0,12.000092,21.0,16.619
21.0,12.000092,21.0,16.588
21.0,12.000092,21.0,16.557
21.0,12.000092,21.0,16.526
21.0,12.000092,21.0,16.495
21.0,12.000092,21.0,16.464
21.0,12.000092,21.0,16.433
21.0,12.000092,21.0,16.402
21.0,12.000092,21.0,16.371
21.0,12.000092,21.0,16.34
21.0,12.000092,21.0,16.309
21.0,12.000092,21.0,16.278
21.0,12.000092,21.0,16.247
21.0,12.000092,21.0,16.216
21.0,12.000092,21.0,16.185
21.0,12.000092,21.0,16.154
21.0,12.000092,21.0,16.123
21.0,12.000092,21.0,16.092
21.0,12.000092,21.0,16.061
21.0,12.000092,21.0,16.03
21.0,12.000092,21.0,15.998999999999999
21.0,12.000092,21.0,15.968
21.0,12.000092,21.0,15.937000000000001
21.0,12.000092,21.0,15.905999999999999
21.0,12.000092,21.0,15.875
21.0,12.000092,21.0,15.844000000000001
21.0,12.000092,21.0,15.812999999999999
21.0,12.000092,21.0,15.782
21.0,12.000092,21.0,15.751000000000001
21.0,12.000092,21.0,15.719999999999999
21.0,12.000092,21.0,15.689
21.0,12.000092,21.0,15.658000000000001
21.0,12.000092,21.0,15.626999999999999
21.0,12.000092,21.0,15.596
21.0,12.000092,21.0,15.565000000000001
21.0,12.000092,21.0,15.533999999999999
21.0,12.000092,21.0,15.503
21.0,12.000092,21.0,15.472000000000001
21.0,12.000092,21.0,15.440999999999999
21.0,12.000092,21.0,15.41
21.0,12.000092,21.0,15.379000000000001
21.0,12.000092,21.0,15.347999999999999
21.0,12.000092,21.0,15.317
21.0,12.000092,21.0,15.286000000000001
21.0,12.000092,21.0,15.254999999999999
21.0,12.000092,21.0,15.224
21.0,12.000092,21.0,15.193000000000001
21.0,12.000092,21.0,15.161999999999999
21.0,12.000092,21.0,15.131
21.0,12.000092,21.0,15.100000000000001
21.0,12.000092,21.0,15.068999999999999
21.0,12.000092,21.0,15.038
21.0,12.000092,21.0,15.007000000000001
21.0,12.000092,21.0,14.975999999999999
21.0,12.000092,21.0,14.945
21.0,12.000092,21.0,14.914000000000001
21.0,12.000092,21.0,14.883
21.0,12.000092,21.0,14.852
21.0,12.000092,21.0,14.821000000000002
21.0,12.000092,21.0,14.79
21.0,12.000092,21.0,14.759
21.0,12.000092,21.0,14.728000000000002
21.0,12.000092,21.0,14.697
21.0,12.000092,21.0,14.666
21.0,12.000092,21.0,14.635000000000002
21.0,12.000092,21.0,14.604
21.0,12.000092,21.0,14.573
21.0,12.000092,21.0,14.542000000000002
21.0,12.000092,21.0,14.511
21.0,12.000092,21.0,14.48
21.0,12.000092,21.0,14.449000000000002
21.0,12.000092,21.0,14.418
21.0,12.000092,21.0,14.387
21.0,12.000092,21.0,14.356000000000002
21.0,12.000092,21.0,14.325
21.0,12.000092,21.0,14.294
21.0,12.000092,21.0,14.263000000000002
21.0,12.000092,21.0,14.232
21.0,12.000092,21.0,14.201
21.0,12.000092,21.0,14.170000000000002
21.0,12.000092,21.0,14.139
21.0,12.000092,21.0,14.108
21.0,12.000092,21.0,14.077000000000002
21.0,12.000092,21.0,14.046
21.0,12.000092,21.0,14.015
21.0,12.000092,21.0,13.984000000000002
21.0,12.000092,21.0,13.953
21.0,12.000092,21.0,13.922
21.0,12.000092,21.0,13.891000000000002
21.0,12.000092,21.0,13.86
21.0,12.000092,21.0,13.829
21.0,12.000092,21.0,13.798000000000002
21.0,12.000092,21.0,13.767
21.0,12.000092,21.0,13.736
21.0,12.000092,21.0,13.705000000000002
21.0,12.000092,21.0,13.674
21.0,12.000092,21.0,13.643
21.0,12.000092,21.0,13.612000000000002
21.0,12.000092,21.0,13.581
21.0,12.000092,21.0,13.55
21.0,12.000092,21.0,13.519000000000002
21.0,12.000092,21.0,13.488
21.0,12.000092,21.0,13.457
21.0,12.000092,21.0,13.426000000000002
21.0,12.000092,21.0,13.395
21.0,12.000092,21.0,13.364
21.0,12.000092,21.0,13.333000000000002
21.0,12.000092,21.0,13.302
21.0,12.000092,21.0,13.271
21.0,12.000092,21.0,13.240000000000002
21.0,12.000092,21.0,13.209
21.0,12.000092,21.0,13.178
21.0,12.000092,21.0,13.146999999999998
21.0,12.000092,21.0,13.116
21.0,12.000092,21.0,13.085
21.0,12.000092,21.0,13.053999999999998
21.0,12.000092,21.0,13.023
21.0,12.000092,21.0,12.992
21.0,12.000092,21.0,12.960999999999999
21.0,12.000092,21.0,12.93
21.0,12.000092,21.0,12.899000000000001
21.0,12.000092,21.0,12.867999999999999
21.0,12.000092,21.0,12.837
21.0,12.000092,21.0,12.806000000000001
21.0,12.000092,21.0,12.774999999999999
21.0,12.000092,21.0,12.744
21.0,12.000092,21.0,12.713000000000001
21.0,12.000092,21.0,12.681999999999999
21.0,12.000092,21.0,12.651
21.0,12.000092,21.0,12.620000000000001
21.0,12.000092,21.0,12.588999999999999
21.0,12.000092,21.0,12.558
21.0,12.000092,21.0,12.527000000000001
21.0,12.000092,21.0,12.495999999999999
21.0,12.000092,21.0,12.465
21.0,12.000092,21.0,12.434000000000001
21.0,12.000092,21.0,12.402999999999999
21.0,12.000092,21.0,12.372
21.0,12.000092,21.0,12.341000000000001
21.0,12.000092,21.0,12.309999999999999
21.0,12.000092,21.0,12.279
21.0,12.000092,21.0,12.248000000000001
21.0,12.000092,21.0,12.216999999999999
21.0,12.000092,21.0,12.186
21.0,12.000092,21.0,12.155000000000001
21.0,12.000092,21.0,12.123999999999999
21.0,12.000092,21.0,12.093
21.0,12.000092,21.0,12.062000000000001
21.0,12.000092,21.0,12.030999999999999
21.0,12.000092,21.0,12.0
